Response Time,Availability,Throughput,Successability,Reliability,Compliance,Best Practices,Latency,Documentation,Service Name,WSDL Address
2326.29,64,1.9,64,73,78,80,7.93,7,StartService,http://www.live.com/startservice/startservice.asmx?wsdl
750.0,83,7.4,84,73,100,87,3.0,5,RemoteOnlineReadingWS,http://rep.oio.dk/kmd.dk/energi/xml/wsdl/2005/07/05/RemoteOnlineReadingWS.wsdl
219.0,97,21.9,99,80,100,87,23.0,5,checkVatService,http://europa.eu.int/comm/taxation_customs/vies/api/checkVatPort?wsdl
183.57,99,13.0,100,73,78,80,7.57,95,Tiscali_x0020_Security_x0020_Services,http://webservices.tiscali.com/SecurityServices.asmx?wsdl
103.0,85,16.1,95,73,78,80,0.89,91,DOTSFastWeather,http://ws2.serviceobjects.net/fw/fastweather.asmx?wsdl
173.0,67,0.5,68,73,100,80,1.67,92,MESAClaimsService,http://ipip.europeadeseguros.com/wsdl
143.0,83,15.9,84,73,78,84,23.0,57,NewsSearchService,http://www.flash-db.com/services/ws/newsSearch.wsdl
81.0,98,2.8,100,80,100,83,2.0,33,addUpdateUsers,http://www.iperformonline.com/WebServices/employee/AddUpdateEmployee.asmx?wsdl
846.0,87,6.8,96,73,78,84,20.2,94,ICD9,http://www.webservicex.com/icd9.asmx?WSDL
333.0,83,21.9,84,83,89,91,7.0,12,Bible,http://www.stgregorioschurchdc.org/wsdl/Bible.wsdl
71.21,71,10.7,71,67,100,77,6.0,8,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2005-03-23/AWSECommerceService.wsdl
234.0,87,15.4,96,73,100,80,2.0,61,HOSTSupplierContainerRunService,http://galaxy.sagadc.com/Galaxy/wsdl/HOSTSupplier.wsdl
341.39,82,0.9,82,53,89,66,122.26,7,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_local.matcher?wsdl
330.2,99,2.4,100,73,100,84,38.2,9,showdbService,http://www.ebi.ac.uk/soaplab/emboss4/services/display.showdb.derived?wsdl
153.79,86,10.1,95,67,100,82,31.79,57,HR-XML_x0020_Validation_x0020__x0028_2004-08_x0020_release_x0029_,http://testbed.hr-xml.org/validate200408.asmx?WSDL&v=x
193.0,88,1.6,96,73,100,84,8.6,37,patmatdbService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/patmatdb.wsdl
570.5,99,8.3,99,67,100,83,484.0,3,Compound1,http://www.soapclient.com/interop/compound1.wsdl
146.08,57,10.2,59,53,89,71,52.93,88,MessageGroupService,http://www.fmnsoft.com/MessageGroupService.asmx?wsdl
361.33,63,7.6,63,83,89,91,11.66,39,sms,http://www.subitosms.it/ws.php?wsdl
268.57,85,4.7,86,53,89,66,86.53,7,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_composition.chaos?wsdl
287.26,86,5.1,86,53,89,66,96.56,2,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_mutation.shuffleseq?wsdl
853.6,88,6.1,96,60,78,74,55.2,12,ConfigEditingService,http://www.25hoursaday.com/weblog/ConfigEditingService.asmx?wsdl
282.43,85,12.4,95,73,78,84,10.43,96,CreditCardValidator,http://www.tpisoft.com/smartpayments/validate.asmx?WSDL
144.0,83,16.9,84,67,89,82,10.0,4,QueryWebserviceService,http://www.geocodeamerica.com/query_webservice/service.wsdl
146.5,86,10.7,86,73,78,84,75.0,7,RetrieveSingleRegistrationManager,http://www.regonline.com/webservices/RetrieveSingleRegistration.asmx?WSDL
221.48,90,10.9,97,53,89,66,37.26,6,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/acd.acdc?wsdl
282.6,89,2.3,96,73,100,84,37.8,9,vrnaplotService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_rna_folding.vrnaplot.derived?wsdl
409.0,84,1.0,85,53,89,66,167.0,2,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_molecular_sequence.fdnadist?wsdl
338.2,99,5.6,100,73,100,80,46.0,4,MailingList,http://www.whizspark.com/WebServices/MailingList.asmx?wsdl
386.44,27,6.0,28,60,78,79,8.2,9,IACHSOAPservice,http://soap.achchex.com/exec/achsoap.dll/wsdl/IACHSOAP
124.0,92,7.6,97,73,78,84,9.33,6,GoogleSearchService,http://hermes.arts.cuhk.edu.hk/~ledowong/xquery2/galax-0.4.0/examples/wsdl/apache/GoogleSearch.wsdl
258.5,78,10.7,78,73,89,84,2.25,5,countryip,http://www.senzaspam.com/countryip.asmx?WSDL
115.0,97,6.9,99,73,78,84,8.0,10,GoogleSearchService,http://jeremy.zawodny.com/mt/lib/MT/GoogleSearch.wsdl
151.22,93,13.6,93,73,78,62,1.44,11,Products,http://api.transvector2.it/products.asmx?Wsdl
446.0,98,6.7,98,60,78,74,22.87,90,XigniteFunds,http://www.xignite.com/xFunds.asmx?WSDL
306.2,95,9.8,99,73,78,80,21.2,90,GeoAddress,http://geoaccess.and.com/geoaccess/geoaddress.asmx?WSDL
785.0,83,10.8,84,83,78,91,46.0,3,SMSWS,http://smsinter.sina.com.cn/ws/smswebservice0101.wsdl
205.0,71,13.1,72,83,89,91,11.0,4,SerClsPeticionSOAPTPVPCservice,http://sas-d.sermepa.es/TPV_PC/wsdl/SerClsEntradaTPVPCv3d1.wsdl
121.33,90,10.0,97,73,78,84,8.33,5,GoogleSearchService,http://www.dialogica.com.ar/MT3/lib/MT/GoogleSearch.wsdl
154.1,53,8.6,54,67,89,77,72.62,4,DMReporting,http://dm4.dynamicmessenger.com/reporting.asmx?WSDL
146.5,90,17.6,97,73,100,80,3.0,8,SynonymsService,http://wortschatz.uni-leipzig.de/axis/services/Synonyms?wsdl
178.0,86,20.2,86,73,89,84,2.0,3,excuses,http://www.sellsbrothers.com/excuses/excuses.asmx?wsdl
151.0,93,3.7,98,73,89,62,31.5,12,Service1,http://www10.brinkster.com/jochenh/hotmail.asmx?WSDL
155.0,83,21.3,84,80,78,87,5.0,10,SearchCuroCustomerService,http://www.post.ch/EPPWS-web-services/wsdl/EPPWS.wsdl
267.0,98,9.5,100,80,78,65,2.0,3,politicalareareport,http://citizenatlas.dc.gov/webservices/politicalareareport.asmx?wsdl
142.5,94,6.8,98,73,78,84,12.5,3,ResearchService,http://search.mondosoft.com/webservice/researchservice.asmx?wsdl
269.0,96,21.5,99,58,89,75,10.0,10,LOTTO_UK_NumberChecker,http://www.4duk.net/4dwsdl/doc
130.0,94,15.5,98,73,78,80,1.2,91,DOTSFraudProtection,http://trial.serviceobjects.com/fp/FraudProtection.asmx?WSDL
532.75,78,5.5,78,67,89,72,26.0,7,AMIWebServiceService,http://www.usatlas.bnl.gov/~dladams/dial/releases/1.00/dial/dial_ws_ami/gsoap/dial_ws_ami.wsdl
211.0,86,14.3,95,73,100,84,8.6,41,trimseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/trimseq.wsdl
629.0,92,2.1,97,50,78,66,15.0,1,TraceFinder3BPService,http://140.115.51.161:8080/bpelengine/services/TraceFinder3BP?wsdl
78.0,100,10.0,100,80,78,65,1.0,12,featureDetails,http://citizenatlas.dc.gov/webservices/featuredetails.asmx?wsdl
132.0,83,14.3,84,73,78,84,16.0,63,BlogReaderService,http://www.flash-db.com/services/ws/blogReader.wsdl
292.0,100,9.3,100,73,100,80,111.0,7,MetarService,http://www.pathfinder-xml.com/development/WSDL/MetarService.wsdl
323.0,90,23.5,97,73,100,80,23.0,3,DownloadService,http://www.samsung.com/ca/support/WcmsService/DownloadService.asmx?WSDL
432.0,86,8.8,95,80,100,86,1.29,5,Glide,http://www.service-now.com/demo/sys_user.do?WSDL
157.0,93,4.7,98,60,100,74,45.5,23,zipinfo,http://ws.strikeiron.com/zipinfo?WSDL
214.0,93,1.3,98,58,100,75,8.6,41,pepwindowallService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/pepwindowall.wsdl
2175.17,47,2.3,48,73,100,84,1.84,5,HomeWorkService,http://www.travelwithjan.com/thaisky/rsu/cit695/homework.asmx?wsdl
333.5,68,3.0,68,73,89,84,2.9,40,gcat,http://dp2003.com/dp2libraryws/gcat.asmx?wsdl
173.67,63,12.7,63,80,100,87,3.34,11,ExchangeRateService,http://www-128.ibm.com/developerworks/java/library/ws-jsrart/Sample.wsdl
1456.67,90,4.1,96,73,78,62,19.0,93,CasService,http://voservices.net/CasService/ws_v1_0/CasService.asmx?wsdl
573.81,11,3.5,12,67,78,72,36.72,11,GForgeAPI,http://www.gforge.org/soap/index.php?wsdl
120.0,85,34.4,95,83,89,91,1.0,12,EmptySA,http://mssoapinterop.org/stk/wsdl/EmptySA.wsdl
149.0,96,33.9,99,58,100,75,43.0,12,AdminService,http://screening.fadv.com/axis/services/AdminService?wsdl
145.0,85,6.8,95,73,78,84,9.0,9,GoogleSearchService,http://www.daimi.au.dk/~amoeller/WWW/webservices/GoogleSearch.wsdl
116.5,56,7.0,57,73,100,80,1.75,60,LandmarkService,http://terraserver.homeadvisor.msn.com/LandmarkService.asmx?WSDL
154.0,86,5.6,86,73,67,84,113.0,34,PostcodeService,http://ssw.com.au/PostcodeWebService/PostcodeService.asmx?wsdl
98.0,85,1.3,95,73,78,80,1.5,92,DOTSPhoneAppend,http://ws2.serviceobjects.net/pa/phoneappend.asmx?wsdl
836.5,86,5.4,86,73,67,84,17.0,97,GoogleService,http://webservices.iter.dk/google.asmx?wsdl
192.47,26,3.0,27,53,78,66,35.74,12,FileStoreService,http://software.astrogrid.org/schema/vo-space/FileStore/v0.1/FileStore.wsdl
4232.0,98,4.7,98,73,100,84,14.0,6,xfrx,http://www.eqeus.net/x.net/xfrx.asmx?wsdl
214.62,32,2.3,32,53,78,66,57.39,3,BarbiWebServicesImplService,http://barbi.no/axis/services/barbiRPC-0.8?wsdl
571.75,46,4.6,47,73,89,75,101.0,11,DpsService,http://www.medinfo.kz/jaxrpc-dps/dps?WSDL
101.0,87,34.7,95,73,100,84,2.0,34,Translate,http://su.nottingham.ac.uk/~rugby/translate.wsdl
137.0,83,17.9,84,73,89,75,8.0,9,CarCalculatorServiceService,http://www.fair.dk/fair/services/CarPriceService?wsdl
538.0,98,14.5,99,73,78,84,55.0,4,BNPrice,http://www.abundanttech.com/webservices/bnprice/bnprice.wsdl
303.0,83,26.9,84,83,89,91,1.0,2,ServicioSuma,http://petra.euitio.uniovi.es/%7Elabra/ws/suma.php?wsdl
298.0,99,10.3,100,83,89,91,20.0,8,FloodService,http://soap.floodcert.com/wsdl/Flood_wsdl_v1_0_2.wsdl
370.5,86,10.9,86,73,78,84,53.0,11,SMS,http://www.barnaland.is/dev/sms.asmx?WSDL
1196.0,83,5.5,84,78,89,89,585.0,9,forward,http://advcentral.adventresources.com/bmwistar/forward.php?wsdl
430.5,40,3.3,40,73,67,84,13.25,61,NewsServices,http://www.cnwust.com/CnWustServices/NewsServices.asmx?wsdl
234.6,50,10.0,51,83,89,91,3.4,64,Guthrie,http://www-iepm.slac.stanford.edu/tools/soap/wsdl/old/guthrie-veryold.wsdl
191.0,92,9.4,97,73,100,84,42.6,1,DotbotClass,http://www.dotbot.dk/webservice/dotbot.asmx?WSDL
186.0,93,5.5,98,73,78,80,1.33,91,InsumaFocus,http://www.insuma.de/wsdl/demo.wsdl
397.5,74,2.4,74,60,89,79,0.33,2,MailServicePort,http://jonathanbriggs.net/MailService.asmx?WSDL
280.5,52,0.8,52,67,89,72,163.5,82,Proximity,http://arcweb.esri.com/services/v2/Proximity.wsdl
296.57,85,2.7,85,53,89,66,95.09,10,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_repeats.einverted?wsdl
1235.0,88,3.6,96,42,89,62,10.17,10,LeagueService,http://www.swissunihockey.ch/weblounge/repository/Verband/SUHV/league.wsdl
946.0,63,4.2,63,73,89,75,100.33,35,IDEC_GeoServeis,http://www.geoportal-idec.com/gestor/webservices/idec_ws.php?wsdl
975.9,59,2.7,60,67,89,77,372.67,66,ScheduleFileWebService,http://www.novasoftware.se/schedulewebservice/service.asmx?WSDL
86.0,98,20.7,100,50,89,77,3.0,5,GtsInterfacesService,http://www.myyellow.com/dynamic/services/content/ecommerce/etools/webservices/gtsimplpondzc.wsdl
158.67,93,11.7,98,73,100,84,0.67,61,TMorse,http://web221.area-18.server-home.net/Morse.asmx?WSDL
300.61,85,4.8,86,53,89,66,105.78,10,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_motifs.fuzzpro?wsdl
77.9,91,17.1,97,73,78,62,20.57,36,protseq,http://bioinformatics.anl.gov/ws/protseq.asmx?wsdl
1462.0,83,9.9,84,83,89,91,3.0,8,VocabularyTermsService,http://dcregistry.natlib.govt.nz/axis/services/vocabularyTermsSummary?wsdl
96.5,86,13.3,86,73,78,84,3.0,37,VideoGamesFinder,http://www.xmlme.com/WSVideoGames.asmx?WSDL
231.4,99,1.5,100,73,100,84,6.8,41,biosedService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/biosed.wsdl
130.33,94,4.5,95,78,33,89,3.5,11,Interop,http://mssoapinterop.org/stk/LoggedInterop1999.wsdl
139.5,95,3.2,98,73,78,80,27.5,35,wsDice,http://interlockingapplications.com/gs/wsDice.asmx?wsdl
226.0,78,7.9,78,73,89,84,65.25,90,CEqImage,http://www.quisque.com/fr/techno/eqimage/eqimage.asmx?WSDL
277.0,86,4.4,95,73,100,84,44.6,2,frestdistService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_molecular_sequence.frestdist.derived?wsdl
156.0,72,9.4,72,73,89,84,27.0,65,LocationByZipService,http://www.flash-db.com/services/ws/locationByZip.wsdl
277.25,97,7.6,99,73,100,80,90.75,2,Localita,http://www.hypercheck.it/webservices/localita.asmx?WSDL
428.0,74,1.4,75,73,78,84,11.83,97,OfficeResearch,http://www.gama-system.com/webservices/officeresearch.asmx?wsdl
266.33,85,1.1,95,67,78,85,11.44,7,TargetServiceBinding,http://ariadne.cs.kuleuven.ac.be/AWS/services/TargetService?wsdl
379.2,96,1.1,99,67,100,82,44.4,10,vrnacofoldpfService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_rna_folding.vrnacofoldpf.derived?wsdl
274.0,99,22.6,100,73,100,84,15.0,8,codecoloring_service,http://www.debuglab.com/research/codecoloring/codecoloring_service.asmx?wsdl
124.67,85,16.6,95,73,78,88,48.34,2,Award,http://rnsdemo.rnsolutions.com/dcis/wsdl/GUIServices/DataCollection/contracts/1.2/Award.wsdl
212.5,100,13.0,100,78,78,91,6.0,6,PegsTourService,http://www.mail-archive.com/axis-c-user@ws.apache.org/msg01087/durchstich.wsdl
329.0,92,25.6,97,73,100,84,154.0,6,eSynapsSerach,http://www.esynaps.com/WebServices/eSynapsSearch.asmx?wsdl
182.33,100,11.6,100,73,100,84,63.33,91,PolicyDocuments,http://www.titleinfo.com/DocumentWebService/PolicyDocuments.asmx?wsdl
105.78,60,10.9,61,73,67,80,59.17,37,DelayedStockQuote,http://ws.cdyne.com/delayedstockquote/delayedstockquote.asmx?wsdl
145.0,83,8.9,84,73,89,75,11.0,7,showmyip,http://www.showmyip.com/soap/server.php?wsdl
128.5,72,21.7,72,78,89,89,8.5,6,ITempConverterservice,http://developerdays.com/cgi-bin/tempconverter.exe/wsdl/ITempConverter
309.2,96,12.6,99,73,100,84,10.6,39,waterService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/water.wsdl
141.0,90,1.9,96,67,78,72,25.0,3,GenerateMapService,http://www.viamichelin.com/ws/services/GenerateMap?wsdl
546.4,91,1.1,91,73,100,84,25.6,34,wossnameService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/wossname.wsdl
295.67,73,4.0,74,73,89,80,152.17,95,Vigenere1,http://www.quisque.com/fr/chasses/crypto/vigenere1.asmx?WSDL
266.0,97,10.3,99,73,100,84,51.0,93,HAPWSClass,http://lpis.csd.auth.gr/systems/HAP-WS.wsdl
208.5,100,11.3,100,80,89,65,50.5,35,GetPeopleSearch,http://mpip.cityofmobile.org/MpipWebService/GetPeopleSearch.asmx?WSDL
257.2,87,1.7,95,58,100,75,8.4,33,wobbleService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/wobble.wsdl
423.0,63,5.4,63,73,89,62,16.67,41,GeocodeService,http://lbs.wheresoft.com/api/wssp/geocodeservice.asmx?wsdl
112.33,86,1.7,95,73,78,62,1.0,3,ASPFAQs,http://aspnet.4guysfromrolla.com/ws/ASPFAQs.asmx?wsdl
99.0,83,17.1,84,73,78,80,4.0,5,UofA,http://amadeus.biosci.arizona.edu/~nirav/batch2.wsdl
66.0,83,33.4,84,78,89,89,2.0,5,SecureLogin,http://www.moyerschicks.com/MC-Web/Global/SecureLogin.asmx?WSDL
369.83,66,2.9,67,80,89,83,76.5,11,Service,http://macrowebservices.com/clients/sdg/ws/service.asmx?WSDL&v=14
187.0,65,10.1,66,67,89,66,71.5,9,Primary,http://webservice.on-linecard.com/Merchant/Primary.asmx?wsdl
122.0,39,1.1,39,33,78,71,7.85,4,InteropServiceAService,http://www.mssoapinterop.org/remoting/ServiceA.soap?wsdl
130.25,78,9.4,79,73,89,84,4.0,11,Proverbs,http://www.mastercsharp.com/live/ProverbService1/ProverbService.asmx?WSDL
399.6,52,1.5,53,67,89,72,227.8,82,Utility,http://arcweb.esri.com/services/v2/Utility.wsdl
121.2,55,1.0,55,50,78,66,5.0,93,Service,http://www.csoft.co.uk/dtd/sendsms3.wsdl
190.0,83,33.2,84,80,89,83,1.0,7,walker_service,http://www.walkermowers.com/ws/services.wsdl
49.5,85,1.8,95,67,78,72,1.5,34,DataGeneration,http://www.strikeiron.com/WebServices/datageneration.asmx?WSDL
234.8,95,1.3,98,67,100,82,33.8,10,patmatdbService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_motifs.patmatdb.derived?wsdl
84.0,91,12.5,97,67,78,82,2.0,8,BasicAddressMatch,http://www.bgtaddresstools.beta.state.pa.us/BasicAddressMatch/BasicAddressMatch.asmx?wsdl
276.0,88,13.5,96,73,100,84,6.4,36,infoalignService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/infoalign.wsdl
140.64,94,13.1,94,73,78,62,54.28,2,SkyNodeWS,http://skyservice.pha.jhu.edu/SkyNode/PSCz/SkyNodeWS.asmx?WSDL
161.0,72,14.0,72,83,89,91,5.0,11,HomeworkService,http://www.pri.univie.ac.at/~mangler/CEWebS/Homework/homework.wsdl
3007.25,79,2.3,79,73,67,84,105.75,4,DataService,http://ja.gotdotnet.com/quickstart/aspplus/samples/services/DataService/VB/DataService.asmx?WSDL
299.83,85,2.2,86,53,89,66,100.74,9,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/services/nucleic_profiles.prophet?wsdl
409.0,87,18.1,96,73,78,84,1.0,10,WSDLInteropTestListService,http://www.mssoapinterop.org/asmx/WSDL/WSDLInteropTestListService.wsdl
484.5,79,7.6,79,73,100,84,186.0,9,DailyDilbert,http://www.esynaps.com/WebServices/DailyDilbert.asmx?WSDL
320.8,69,1.5,70,73,67,84,31.5,58,ServicioNomenclator,http://www.geoservicios.com/V1.0/sn/sn.asmx?wsdl
122.0,99,34.3,100,73,78,84,8.0,12,WSDLInteropTestListService,http://www.whitemesa.com/r3/InteropTestList.wsdl
324.0,86,23.1,95,73,100,80,21.0,2,DownloadService,http://www.samsung.com/th/support/WcmsService/DownloadService.asmx?WSDL
133.0,86,7.7,95,73,78,84,10.67,9,GoogleSearchService,http://dept-info.labri.fr/~denis/Enseignement/2005-SSECPD/TP08/GoogleSearch.wsdl
221.75,78,9.2,78,73,67,84,82.75,42,InstantOrder,http://www.sonnenburg.se/CommerceVBVS/InstantOrder.asmx?WSDL
259.8,88,13.4,96,67,100,82,45.2,5,msbarService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_mutation.msbar.derived?wsdl
219.0,99,16.4,99,80,100,83,1.0,2,notification,http://covarm.tvu.ac.uk/notification/wsdl/notificationSOAP.wsdl
563.5,90,4.3,97,72,78,89,50.33,11,gmews,http://digilander.libero.it/kobayashison/pab.wsdl
184.0,96,12.3,99,73,100,80,5.5,11,RightNeighboursService,http://wortschatz.uni-leipzig.de/axis/services/RightNeighbours?wsdl
331.0,87,20.4,95,73,100,80,46.0,7,DownloadService,http://www.samsung.com/ph/support/WcmsService/DownloadService.asmx?WSDL
1306.0,73,1.2,74,73,89,75,259.5,12,Labs,http://www.ulabs.science.ubc.ca/pub/interface/ws_server.php?wsdl
349.22,36,6.8,37,73,78,83,4.11,3,Dispenser,http://www.blackstoneonline.com/webservices/dispenser.xml
60.18,93,13.1,98,67,100,77,8.93,9,AWSMechanicalTurkRequester,http://mechanicalturk.amazonaws.com/AWSMechanicalTurk/AWSMechanicalTurkRequester.wsdl
162.8,51,4.3,51,58,78,75,6.8,93,executor,http://grid.tsl.uu.se/software/super-exec/xml/executor.wsdl
109.6,99,19.3,100,73,78,62,1.0,94,NewsNArticles,http://www.perfectxml.com/WebServices/NewsNArticles/Updates.asmx?WSDL
317.0,72,18.4,72,78,89,89,120.0,7,EchoService,http://oscar.snapps.com/Portal.nsf/Echo?wsdl
159.5,78,6.8,79,60,89,79,84.75,87,AccountService,http://www.fmnsoft.com/AccountService.asmx?wsdl
43.0,72,15.2,72,73,78,84,4.5,5,XarayaSoap,http://aber.com.mk/ws.php?wsdl
156.0,86,23.3,95,80,100,87,2.0,95,promotionService,http://interpressfact.net/webservices/promotionservice.asmx?WSDL
456.79,85,6.8,95,60,78,69,137.37,41,XigniteEdgar,http://www.xignite.com/xedgar.asmx?WSDL
68.83,100,21.4,100,73,100,80,7.33,92,Image_x0020_Search,http://webservices.indexstock.com/ImageSearch/2003/07/15/imagesearch.asmx?wsdl
203.6,97,3.3,99,58,100,75,6.8,32,findkmService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/findkm.wsdl
275.0,83,23.6,84,83,89,91,4.0,5,VersionService,http://www.statsbiblioteket.dk/netbibservices/services/Version?wsdl
238.0,87,3.8,96,80,89,65,1.17,64,nEkaWebService,http://neka.activirtual.net/nEkaWebService/nEkaWebService.asmx?WSDL
235.25,94,8.1,98,73,78,80,93.5,7,WSDLInteropTestDocLitService,http://mssoapinterop.org/asmx/WSDL/WSDLInteropTestDocLitService.wsdl
464.17,22,3.5,23,60,78,83,124.39,6,IXMLWS2service,http://ccs.fax.de/xmlws3.exe/wsdl/IXMLWS2
150.0,94,7.8,98,73,78,84,8.33,5,GoogleSearchService,http://www.stillhq.com/extracted/webmon/WindowsApplication1/Web%20References/Google/GoogleSearch.wsdl
3197.14,48,1.5,48,72,89,86,23.21,59,CodeGenService,http://www.eyemaginations.com/cgi-bin/getWSDL.pl?wsdl=WebFunction.wsdl
126.5,14,6.3,14,60,78,69,65.09,8,XataDispatchWebService,http://www.xatanet.net/XataNetWebService/xatadispatchwebservice.asmx?WSDL
306.8,90,12.7,97,73,100,84,9.0,35,mergerService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/merger.wsdl
484.5,78,5.9,79,67,89,72,43.5,1,AMIWebServiceService,http://atlasbkk1.in2p3.fr:8180/axis/services/AMIWebService?wsdl
1377.55,88,1.6,88,73,78,84,41.37,6,WSWUBlastService,http://www.embl-ebi.ac.uk/Tools/webservices/wsdl/WSWUBlast.wsdl
82.0,72,13.8,72,67,89,72,4.5,4,GeocodeService,http://www.zeesource.net/maps/services/Geocode?wsdl
220.6,93,2.4,98,73,100,84,6.0,35,seqmatchallService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/seqmatchall.wsdl
165.0,83,27.0,84,83,89,91,2.0,9,VersionService,http://developer.statsbiblioteket.dk/netbibservices/services/Version?wsdl
2987.0,56,2.4,57,60,89,69,2092.5,11,testService,http://webservices.inbox.cc/test.cfc?WSDL
114.0,86,17.9,86,73,89,84,3.0,8,Service1,http://www.smileyberks.com/webservices/SmileyWebServices/Service1.asmx?wsdl
224.0,78,3.9,79,73,78,84,1.75,96,NumberGuess,http://www.gama-system.com/webservices/numberguess.asmx?wsdl
148.33,89,1.2,89,73,78,80,69.0,38,Service,http://www.smarttraveldeals.com/webservice/service.asmx?wsdl
206.5,86,12.7,86,73,67,84,49.5,9,DNS,http://www.dotnetslackers.com/DNS.asmx?WSDL
223.67,63,5.1,63,73,89,75,20.67,40,hellowsdl2,http://www.scottnichol.com/samples/hellowsdl2.php?wsdl
131.15,90,14.0,97,60,100,79,1.23,91,XWebNews,http://ws.xwebservices.com/XWebNews/XWebNews.asmx?wsdl
165.2,91,1.4,91,73,100,80,11.6,62,SpatialQuery,http://www.arcwebservices.com/services/v2006/SpatialQuery.wsdl
152.0,96,4.9,99,60,100,79,51.0,73,EmailVerification,http://ws.strikeiron.com/emailverify_3_0?WSDL
91.5,86,17.2,86,73,89,84,5.0,88,Service,http://www.valil.com/ChessWebService/Service.asmx?wsdl
1845.5,72,5.0,72,83,89,91,3.5,1,CountryService,http://user.cs.tu-berlin.de/%7Ekarima/org/src/xml/Country.wsdl
365.5,79,2.5,79,73,78,84,18.25,90,SearchDnevnikSi,http://www.gama-system.com/webservices/searchdnevniksi.asmx?wsdl
357.35,92,7.3,97,60,78,74,2.1,91,XigniteHistorical,http://www.xignite.com/xHistorical.asmx?WSDL
627.0,83,12.8,84,78,89,89,541.0,64,SoapResponder,http://soapclient.com/xml/soapresponder.wsdl
99.0,88,0.7,96,73,100,75,53.0,92,OcrService,http://www.leadtools.net/Services/OcrService/OcrService.asmx?WSDL
88.0,83,28.2,84,89,89,93,3.0,10,learn,http://amadeus.biosci.arizona.edu/~nirav/learn.wsdl
76.0,98,23.4,99,50,89,77,2.0,5,GtsInterfacesService,http://www.myyellow.com/dynamic/services/content/ecommerce/etools/webservices/gtsimplfbn.wsdl
58.0,95,16.0,98,73,78,80,1.0,5,search,http://www.db3nf.com/counter/search.asmx?WSDL
